!STATION,ANTENNA-TYPE,ANTENNA-ID,ETRS-X,ETRS-Y,ETRS-Z,RCU-X,RCU-Y
! from https://github.com/lofar-astron/lofar-antenna-positions Edited to leave only Dutch LBA
CS021,LBA,65,3826405.653,460514.058,5065067.765,35,34
CS021,LBA,66,3826394.829,460517.832,5065075.548,37,36
CS021,LBA,67,3826388.347,460529.903,5065079.322,39,38
CS021,LBA,68,3826386.085,460538.888,5065080.209,41,40
CS021,LBA,69,3826388.919,460549.838,5065077.091,43,42
CS021,LBA,70,3826396.349,460562.467,5065070.373,45,44
CS021,LBA,71,3826410.339,460564.636,5065059.676,47,46
CS021,LBA,72,3826421.126,460566.977,5065051.367,49,48
CS021,LBA,73,3826427.833,460554.247,5065047.484,51,50
CS021,LBA,74,3826431.827,460540.295,5065045.747,53,52
CS021,LBA,75,3826432.883,460532.358,5065045.671,55,54
CS021,LBA,76,3826425.875,460516.145,5065052.397,57,56
CS021,LBA,77,3826414.899,460505.186,5065061.626,59,58
CS021,LBA,78,3826405.109,460504.534,5065069.034,61,60
CS021,LBA,79,3826399.118,460510.555,5065072.986,63,62
CS021,LBA,80,3826387.805,460515.192,5065081.059,65,64
CS021,LBA,81,3826380.492,460532.295,5065085.002,67,66
CS021,LBA,82,3826379.884,460541.235,5065084.651,69,68
CS021,LBA,83,3826382.605,460556.580,5065081.221,71,70
CS021,LBA,84,3826387.804,460561.268,5065076.896,73,72
CS021,LBA,85,3826401.821,460571.163,5065065.480,75,74
CS021,LBA,86,3826406.956,460568.824,5065061.837,77,76
CS021,LBA,87,3826408.341,460574.742,5065060.262,79,78
CS021,LBA,88,3826436.544,460555.673,5065040.816,81,80
CS021,LBA,89,3826438.617,460530.117,5065041.570,83,82
CS021,LBA,90,3826433.820,460511.357,5065046.866,85,84
CS021,LBA,91,3826423.404,460502.630,5065055.473,87,86
CS021,LBA,92,3826387.330,460506.636,5065082.189,89,88
CS021,LBA,93,3826379.552,460527.237,5065086.166,91,90
CS021,LBA,94,3826373.772,460542.261,5065089.146,93,92
CS021,LBA,95,3826395.016,460574.747,5065070.263,95,94
CS021,HBA,0,3826456.875,460542.976,5065026.703,0,1
CS021,HBA,1,3826460.426,460545.347,5065023.823,2,3
CS021,HBA,2,3826455.424,460536.049,5065028.418,4,5
CS021,HBA,3,3826458.974,460538.419,5065025.539,6,7
CS021,HBA,4,3826462.525,460540.790,5065022.659,8,9
CS021,HBA,5,3826466.076,460543.161,5065019.779,10,11
CS021,HBA,6,3826453.972,460529.120,5065030.135,12,13
CS021,HBA,7,3826457.522,460531.492,5065027.255,14,15
CS021,HBA,8,3826461.073,460533.863,5065024.375,16,17
CS021,HBA,9,3826464.624,460536.234,5065021.496,18,19
CS021,HBA,10,3826468.175,460538.604,5065018.616,20,21
CS021,HBA,11,3826471.726,460540.976,5065015.736,22,23
CS021,HBA,12,3826456.070,460524.564,5065028.971,24,25
CS021,HBA,13,3826459.621,460526.935,5065026.091,26,27
CS021,HBA,14,3826463.172,460529.306,5065023.212,28,29
CS021,HBA,15,3826466.723,460531.677,5065020.332,30,31
CS021,HBA,16,3826470.274,460534.048,5065017.453,32,33
CS021,HBA,17,3826473.824,460536.419,5065014.573,34,35
CS021,HBA,18,3826461.720,460522.379,5065024.928,36,37
CS021,HBA,19,3826465.271,460524.749,5065022.048,38,39
CS021,HBA,20,3826468.822,460527.120,5065019.169,40,41
CS021,HBA,21,3826472.372,460529.491,5065016.289,42,43
CS021,HBA,22,3826467.370,460520.193,5065020.884,44,45
CS021,HBA,23,3826470.921,460522.564,5065018.005,46,47
CS021,HBA,24,3826362.186,460497.939,5065101.848,48,49
CS021,HBA,25,3826365.737,460500.310,5065098.969,50,51
CS021,HBA,26,3826360.735,460491.012,5065103.564,52,53
CS021,HBA,27,3826364.286,460493.382,5065100.684,54,55
CS021,HBA,28,3826367.837,460495.753,5065097.805,56,57
CS021,HBA,29,3826371.388,460498.124,5065094.925,58,59
CS021,HBA,30,3826359.283,460484.083,5065105.280,60,61
CS021,HBA,31,3826362.834,460486.455,5065102.400,62,63
CS021,HBA,32,3826366.385,460488.826,5065099.521,64,65
CS021,HBA,33,3826369.935,460491.197,5065096.641,66,67
CS021,HBA,34,3826373.486,460493.567,5065093.761,68,69
CS021,HBA,35,3826377.037,460495.939,5065090.882,70,71
CS021,HBA,36,3826361.382,460479.527,5065104.117,72,73
CS021,HBA,37,3826364.932,460481.898,5065101.237,74,75
CS021,HBA,38,3826368.483,460484.269,5065098.357,76,77
CS021,HBA,39,3826372.034,460486.640,5065095.478,78,79
CS021,HBA,40,3826375.585,460489.011,5065092.598,80,81
CS021,HBA,41,3826379.136,460491.382,5065089.718,82,83
CS021,HBA,42,3826367.031,460477.342,5065100.073,84,85
CS021,HBA,43,3826370.582,460479.712,5065097.194,86,87
CS021,HBA,44,3826374.133,460482.083,5065094.314,88,89
CS021,HBA,45,3826377.684,460484.454,5065091.434,90,91
CS021,HBA,46,3826372.682,460475.156,5065096.030,92,93
CS021,HBA,47,3826376.233,460477.527,5065093.150,94,95
CS024,LBA,0,3827161.630,461409.084,5064420.786,0,1
CS024,LBA,1,3827159.611,461408.841,5064422.324,2,3
CS024,LBA,2,3827160.292,461411.189,5064421.600,4,5
CS024,LBA,3,3827162.430,461411.447,5064419.972,6,7
CS024,LBA,4,3827163.649,461409.327,5064419.248,8,9
CS024,LBA,5,3827162.968,461406.979,5064419.972,10,11
CS024,LBA,6,3827160.830,461406.721,5064421.600,12,13
CS024,LBA,7,3827157.406,461406.965,5064424.148,14,15
CS024,LBA,8,3827157.151,461410.920,5064423.982,16,17
CS024,LBA,9,3827158.993,461414.017,5064422.320,18,19
CS024,LBA,10,3827162.068,461414.805,5064419.940,20,21
CS024,LBA,11,3827164.938,461412.916,5064417.956,22,23
CS024,LBA,12,3827166.261,461409.234,5064417.297,24,25
CS024,LBA,13,3827165.416,461405.482,5064418.270,26,27
CS024,LBA,14,3827162.800,461403.415,5064420.420,28,29
CS024,LBA,15,3827159.637,461404.001,5064422.742,30,31
CS024,LBA,16,3827157.846,461401.330,5064424.327,32,33
CS024,LBA,17,3827155.380,461403.461,5064425.986,34,35
CS024,LBA,18,3827153.464,461408.006,5064427.013,36,37
CS024,LBA,19,3827154.817,461414.964,5064425.368,38,39
CS024,LBA,20,3827156.501,461417.290,5064423.894,40,41
CS024,LBA,21,3827159.596,461418.946,5064421.421,42,43
CS024,LBA,22,3827162.964,461418.044,5064418.975,44,45
CS024,LBA,23,3827166.930,461414.780,5064416.293,46,47
CS024,LBA,24,3827169.342,461410.915,5064414.832,48,49
CS024,LBA,25,3827169.547,461406.542,5064415.074,50,51
CS024,LBA,26,3827167.773,461403.410,5064416.688,52,53
CS024,LBA,27,3827164.674,461400.705,5064419.258,54,55
CS024,LBA,28,3827161.019,461399.990,5064422.067,56,57
CS024,LBA,29,3827154.879,461397.975,5064426.857,58,59
CS024,LBA,30,3827152.434,461400.422,5064428.472,60,61
CS024,LBA,31,3827151.519,461403.381,5064428.891,62,63
CS024,LBA,32,3827151.137,461411.351,5064428.457,64,65
CS024,LBA,33,3827149.991,461414.048,5064429.074,66,67
CS024,LBA,34,3827154.192,461419.092,5064425.464,68,69
CS024,LBA,35,3827157.681,461421.453,5064422.632,70,71
CS024,LBA,36,3827161.219,461424.157,5064419.732,72,73
CS024,LBA,37,3827163.485,461422.205,5064418.208,74,75
CS024,LBA,38,3827166.919,461419.934,5064415.835,76,77
CS024,LBA,39,3827170.921,461414.774,5064413.298,78,79
CS024,LBA,40,3827172.162,461412.383,5064412.582,80,81
CS024,LBA,41,3827172.205,461407.072,5064413.030,82,83
CS024,LBA,42,3827172.942,461402.988,5064412.846,84,85
CS024,LBA,43,3827167.984,461396.999,5064417.109,86,87
CS024,LBA,44,3827165.042,461395.661,5064419.438,88,89
CS024,LBA,45,3827160.755,461394.759,5064422.738,90,91
CS024,LBA,46,3827210.139,461382.163,5064386.807,92,93
CS024,LBA,47,3827142.606,461350.044,5064440.402,94,95
CS024,LBA,48,3827158.038,461392.011,5064425.025,1,0
CS024,LBA,49,3827155.919,461390.596,5064426.744,3,2
CS024,LBA,50,3827146.763,461401.676,5064432.615,5,4
CS024,LBA,51,3827146.993,461417.710,5064430.993,7,6
CS024,LBA,52,3827148.423,461422.189,5064429.515,9,8
CS024,LBA,53,3827157.203,461426.789,5064422.509,11,10
CS024,LBA,54,3827167.791,461424.771,5064414.744,13,12
CS024,LBA,55,3827173.835,461421.836,5064410.472,15,14
CS024,LBA,56,3827176.094,461407.592,5064410.064,17,16
CS024,LBA,57,3827175.937,461399.466,5064410.916,19,18
CS024,LBA,58,3827170.096,461393.115,5064415.875,21,20
CS024,LBA,59,3827168.379,461385.356,5064417.864,23,22
CS024,LBA,60,3827158.001,461384.856,5064425.700,25,24
CS024,LBA,61,3827148.547,461390.615,5064432.275,27,26
CS024,LBA,62,3827145.001,461395.280,5064434.516,29,28
CS024,LBA,63,3827141.205,461402.488,5064436.714,31,30
CS024,LBA,64,3827143.944,461419.535,5064433.117,33,32
CS024,LBA,65,3827147.017,461426.294,5064430.199,35,34
CS024,LBA,66,3827155.610,461434.446,5064423.012,37,36
CS024,LBA,67,3827166.974,461432.869,5064414.625,39,38
CS024,LBA,68,3827173.966,461429.178,5064409.710,41,40
CS024,LBA,69,3827179.281,461419.184,5064406.624,43,42
CS024,LBA,70,3827183.026,461403.569,5064405.225,45,44
CS024,LBA,71,3827176.383,461388.390,5064411.582,47,46
CS024,LBA,72,3827171.683,461376.251,5064416.208,49,48
CS024,LBA,73,3827159.778,461378.040,5064424.982,51,50
CS024,LBA,74,3827148.643,461383.295,5064432.865,53,52
CS024,LBA,75,3827143.013,461387.482,5064436.713,55,54
CS024,LBA,76,3827136.751,461405.049,5064439.825,57,56
CS024,LBA,77,3827136.093,461423.050,5064438.692,59,58
CS024,LBA,78,3827141.295,461433.094,5064433.880,61,60
CS024,LBA,79,3827148.542,461435.025,5064428.265,63,62
CS024,LBA,80,3827157.960,461443.089,5064420.468,65,64
CS024,LBA,81,3827172.992,461439.018,5064409.552,67,66
CS024,LBA,82,3827179.005,461433.729,5064405.517,69,68
CS024,LBA,83,3827187.172,461420.955,5064400.541,71,70
CS024,LBA,84,3827187.163,461412.755,5064401.288,73,72
CS024,LBA,85,3827185.405,461392.469,5064404.442,75,74
CS024,LBA,86,3827180.974,461388.963,5064408.084,77,76
CS024,LBA,87,3827183.930,461383.699,5064406.341,79,78
CS024,LBA,88,3827155.691,461368.542,5064428.908,81,80
CS024,LBA,89,3827138.307,461383.329,5064440.620,83,82
CS024,LBA,90,3827129.166,461400.388,5064445.940,85,84
CS024,LBA,91,3827129.602,461416.375,5064444.168,87,86
CS024,LBA,92,3827152.814,461449.187,5064423.779,89,88
CS024,LBA,93,3827170.327,461443.270,5064411.168,91,90
CS024,LBA,94,3827183.160,461439.055,5064401.917,93,92
CS024,LBA,95,3827191.568,461396.797,5064399.424,95,94
CS024,HBA,0,3827208.073,461404.305,5064386.357,0,1
CS024,HBA,1,3827208.889,461409.277,5064385.295,2,3
CS024,HBA,2,3827211.300,461398.045,5064384.501,4,5
CS024,HBA,3,3827212.116,461403.018,5064383.439,6,7
CS024,HBA,4,3827212.933,461407.991,5064382.376,8,9
CS024,HBA,5,3827213.748,461412.963,5064381.314,10,11
CS024,HBA,6,3827214.527,461391.785,5064382.644,12,13
CS024,HBA,7,3827215.343,461396.759,5064381.582,14,15
CS024,HBA,8,3827216.160,461401.731,5064380.520,16,17
CS024,HBA,9,3827216.975,461406.703,5064379.458,18,19
CS024,HBA,10,3827217.791,461411.677,5064378.396,20,21
CS024,HBA,11,3827218.608,461416.649,5064377.334,22,23
CS024,HBA,12,3827218.570,461390.499,5064379.726,24,25
CS024,HBA,13,3827219.387,461395.471,5064378.663,26,27
CS024,HBA,14,3827220.202,461400.444,5064377.601,28,29
CS024,HBA,15,3827221.018,461405.417,5064376.540,30,31
CS024,HBA,16,3827221.835,461410.389,5064375.477,32,33
CS024,HBA,17,3827222.651,461415.362,5064374.415,34,35
CS024,HBA,18,3827223.430,461394.184,5064375.745,36,37
CS024,HBA,19,3827224.245,461399.157,5064374.683,38,39
CS024,HBA,20,3827225.062,461404.130,5064373.621,40,41
CS024,HBA,21,3827225.878,461409.102,5064372.559,42,43
CS024,HBA,22,3827228.289,461397.870,5064371.764,44,45
CS024,HBA,23,3827229.105,461402.843,5064370.702,46,47
CS024,HBA,24,3827113.384,461359.268,5064461.503,48,49
CS024,HBA,25,3827114.200,461364.240,5064460.441,50,51
CS024,HBA,26,3827116.611,461353.008,5064459.646,52,53
CS024,HBA,27,3827117.427,461357.981,5064458.584,54,55
CS024,HBA,28,3827118.244,461362.954,5064457.522,56,57
CS024,HBA,29,3827119.060,461367.926,5064456.460,58,59
CS024,HBA,30,3827119.839,461346.748,5064457.790,60,61
CS024,HBA,31,3827120.654,461351.722,5064456.728,62,63
CS024,HBA,32,3827121.471,461356.694,5064455.665,64,65
CS024,HBA,33,3827122.287,461361.666,5064454.603,66,67
CS024,HBA,34,3827123.103,461366.640,5064453.542,68,69
CS024,HBA,35,3827123.919,461371.612,5064452.479,70,71
CS024,HBA,36,3827123.881,461345.462,5064454.871,72,73
CS024,HBA,37,3827124.698,461350.434,5064453.809,74,75
CS024,HBA,38,3827125.514,461355.407,5064452.747,76,77
CS024,HBA,39,3827126.330,461360.380,5064451.685,78,79
CS024,HBA,40,3827127.147,461365.352,5064450.623,80,81
CS024,HBA,41,3827127.962,461370.325,5064449.561,82,83
CS024,HBA,42,3827128.741,461349.147,5064450.890,84,85
CS024,HBA,43,3827129.557,461354.120,5064449.829,86,87
CS024,HBA,44,3827130.373,461359.093,5064448.766,88,89
CS024,HBA,45,3827131.189,461364.065,5064447.704,90,91
CS024,HBA,46,3827133.601,461352.833,5064446.910,92,93
CS024,HBA,47,3827134.416,461357.806,5064445.848,94,95
CS026,LBA,0,3826391.312,461869.528,5064955.653,0,1
CS026,LBA,1,3826389.293,461869.285,5064957.191,2,3
CS026,LBA,2,3826389.974,461871.633,5064956.467,4,5
CS026,LBA,3,3826392.112,461871.891,5064954.839,6,7
CS026,LBA,4,3826393.331,461869.771,5064954.115,8,9
CS026,LBA,5,3826392.650,461867.423,5064954.839,10,11
CS026,LBA,6,3826390.512,461867.165,5064956.467,12,13
CS026,LBA,7,3826391.750,461875.249,5064954.807,14,15
CS026,LBA,8,3826394.620,461873.360,5064952.823,16,17
CS026,LBA,9,3826395.943,461869.678,5064952.164,18,19
CS026,LBA,10,3826395.098,461865.926,5064953.137,20,21
CS026,LBA,11,3826392.482,461863.859,5064955.287,22,23
CS026,LBA,12,3826389.319,461864.445,5064957.609,24,25
CS026,LBA,13,3826387.088,461867.409,5064959.015,26,27
CS026,LBA,14,3826386.833,461871.364,5064958.849,28,29
CS026,LBA,15,3826388.675,461874.461,5064957.187,30,31
CS026,LBA,16,3826387.625,461877.855,5064957.668,32,33
CS026,LBA,17,3826390.228,461879.353,5064955.579,34,35
CS026,LBA,18,3826394.262,461878.937,5064952.588,36,37
CS026,LBA,19,3826398.494,461873.670,5064949.888,38,39
CS026,LBA,20,3826399.352,461870.579,5064949.523,40,41
CS026,LBA,21,3826399.102,461866.332,5064950.095,42,43
CS026,LBA,22,3826396.947,461863.188,5064951.996,44,45
CS026,LBA,23,3826392.877,461860.690,5064955.277,46,47
CS026,LBA,24,3826389.093,461860.198,5064958.162,48,49
CS026,LBA,25,3826385.954,461862.369,5064960.322,50,51
CS026,LBA,26,3826384.576,461865.997,5064961.028,52,53
CS026,LBA,27,3826384.097,461870.822,5064960.952,54,55
CS026,LBA,28,3826385.255,461875.162,5064959.690,56,57
CS026,LBA,29,3826386.634,461882.894,5064957.956,58,59
CS026,LBA,30,3826389.446,461884.197,5064955.728,60,61
CS026,LBA,31,3826391.922,461883.568,5064953.926,62,63
CS026,LBA,32,3826397.646,461879.620,5064949.987,64,65
CS026,LBA,33,3826400.043,461879.384,5064948.208,66,67
CS026,LBA,34,3826401.653,461872.088,5064947.659,68,69
CS026,LBA,35,3826401.716,461867.029,5064948.069,70,71
CS026,LBA,36,3826401.996,461861.729,5064948.339,72,73
CS026,LBA,37,3826399.609,461860.349,5064950.255,74,75
CS026,LBA,38,3826396.471,461857.882,5064952.833,76,77
CS026,LBA,39,3826391.065,461856.381,5064957.026,78,79
CS026,LBA,40,3826388.837,461856.349,5064958.702,80,81
CS026,LBA,41,3826385.118,461859.208,5064961.235,82,83
CS026,LBA,42,3826381.941,461860.644,5064963.490,84,85
CS026,LBA,43,3826380.016,461869.274,5064964.155,86,87
CS026,LBA,44,3826380.417,461873.184,5064963.500,88,89
CS026,LBA,45,3826381.732,461878.307,5064962.050,90,91
CS026,LBA,46,3826399.092,461804.941,5064955.651,92,93
CS026,LBA,47,3826339.792,461863.321,5064994.886,94,95
CS026,LBA,48,3826381.048,461882.744,5064962.162,1,0
CS026,LBA,49,3826381.023,461885.807,5064961.904,3,2
CS026,LBA,50,3826392.889,461889.635,5064952.652,5,4
CS026,LBA,51,3826403.952,461880.620,5064945.163,7,6
CS026,LBA,52,3826406.423,461876.625,5064943.669,9,8
CS026,LBA,53,3826405.648,461864.628,5064945.335,11,10
CS026,LBA,54,3826399.446,461854.296,5064950.924,13,12
CS026,LBA,55,3826394.662,461849.372,5064954.960,15,14
CS026,LBA,56,3826383.719,461854.721,5064962.690,17,16
CS026,LBA,57,3826378.131,461859.335,5064966.468,19,18
CS026,LBA,58,3826376.354,461869.117,5064966.918,21,20
CS026,LBA,59,3826371.728,461875.214,5064969.839,23,22
CS026,LBA,60,3826376.082,461886.698,5064965.533,25,24
CS026,LBA,61,3826384.378,461893.757,5064958.668,27,26
CS026,LBA,62,3826389.233,461895.036,5064954.908,29,28
CS026,LBA,63,3826395.974,461895.195,5064949.834,31,30
CS026,LBA,64,3826406.605,461882.913,5064942.964,33,32
CS026,LBA,65,3826409.919,461875.899,5064941.111,35,34
CS026,LBA,66,3826411.703,461862.159,5064941.013,37,36
CS026,LBA,67,3826405.456,461850.748,5064946.734,39,38
CS026,LBA,68,3826399.717,461845.217,5064951.542,41,40
CS026,LBA,69,3826390.348,461844.941,5064958.599,43,42
CS026,LBA,70,3826377.776,461849.437,5064967.630,45,44
CS026,LBA,71,3826370.215,461864.909,5064971.906,47,46
CS026,LBA,72,3826363.888,461876.623,5064975.597,49,48
CS026,LBA,73,3826370.531,461888.507,5064969.536,51,50
CS026,LBA,74,3826379.238,461897.653,5064962.174,53,52
CS026,LBA,75,3826384.707,461901.448,5064957.726,55,54
CS026,LBA,76,3826399.773,461898.605,5064946.674,57,56
CS026,LBA,77,3826412.607,461889.468,5064937.866,59,58
CS026,LBA,78,3826417.251,461878.360,5064935.384,61,60
CS026,LBA,79,3826415.307,461869.480,5064937.646,63,62
CS026,LBA,80,3826416.655,461854.894,5064937.953,65,64
CS026,LBA,81,3826407.008,461840.888,5064946.460,67,66
CS026,LBA,82,3826400.601,461837.286,5064951.594,69,68
CS026,LBA,83,3826388.004,461835.455,5064961.216,71,70
CS026,LBA,84,3826382.299,461839.943,5064965.092,73,72
CS026,LBA,85,3826368.967,461852.941,5064973.925,75,74
CS026,LBA,86,3826368.530,461859.638,5064973.647,77,76
CS026,LBA,87,3826363.529,461859.320,5064977.430,79,78
CS026,LBA,88,3826365.767,461898.118,5064972.244,81,80
CS026,LBA,89,3826383.943,461908.806,5064957.634,83,82
CS026,LBA,90,3826399.969,461909.345,5064945.556,85,84
CS026,LBA,91,3826410.900,461900.133,5064938.183,87,86
CS026,LBA,92,3826423.236,461857.121,5064932.811,89,88
CS026,LBA,93,3826411.179,461841.443,5064943.279,91,90
CS026,LBA,94,3826402.433,461829.885,5064950.889,93,92
CS026,LBA,95,3826369.186,461843.911,5064974.577,95,94
CS026,HBA,0,3826409.526,461812.685,5064947.119,0,1
CS026,HBA,1,3826412.254,461816.347,5064944.740,2,3
CS026,HBA,2,3826409.891,461805.420,5064947.502,4,5
CS026,HBA,3,3826412.619,461809.084,5064945.123,6,7
CS026,HBA,4,3826415.347,461812.746,5064942.744,8,9
CS026,HBA,5,3826418.076,461816.409,5064940.365,10,11
CS026,HBA,6,3826410.255,461798.157,5064947.885,12,13
CS026,HBA,7,3826412.984,461801.819,5064945.506,14,15
CS026,HBA,8,3826415.712,461805.482,5064943.127,16,17
CS026,HBA,9,3826418.440,461809.146,5064940.748,18,19
CS026,HBA,10,3826421.170,461812.808,5064938.368,20,21
CS026,HBA,11,3826423.898,461816.471,5064935.989,22,23
CS026,HBA,12,3826413.349,461794.556,5064945.888,24,25
CS026,HBA,13,3826416.077,461798.218,5064943.509,26,27
CS026,HBA,14,3826418.806,461801.881,5064941.130,28,29
CS026,HBA,15,3826421.534,461805.545,5064938.751,30,31
CS026,HBA,16,3826424.263,461809.207,5064936.372,32,33
CS026,HBA,17,3826426.991,461812.870,5064933.993,34,35
CS026,HBA,18,3826419.171,461794.618,5064941.512,36,37
CS026,HBA,19,3826421.899,461798.280,5064939.133,38,39
CS026,HBA,20,3826424.628,461801.943,5064936.754,40,41
CS026,HBA,21,3826427.356,461805.607,5064934.375,42,43
CS026,HBA,22,3826424.992,461794.679,5064937.137,44,45
CS026,HBA,23,3826427.721,461798.342,5064934.758,46,47
CS026,HBA,24,3826326.377,461894.543,5065002.133,48,49
CS026,HBA,25,3826329.105,461898.206,5064999.754,50,51
CS026,HBA,26,3826326.742,461887.279,5065002.516,52,53
CS026,HBA,27,3826329.470,461890.942,5065000.137,54,55
CS026,HBA,28,3826332.198,461894.605,5064997.758,56,57
CS026,HBA,29,3826334.927,461898.268,5064995.379,58,59
CS026,HBA,30,3826327.107,461880.015,5065002.899,60,61
CS026,HBA,31,3826329.835,461883.678,5065000.520,62,63
CS026,HBA,32,3826332.563,461887.340,5064998.141,64,65
CS026,HBA,33,3826335.292,461891.004,5064995.762,66,67
CS026,HBA,34,3826338.021,461894.667,5064993.382,68,69
CS026,HBA,35,3826340.749,461898.329,5064991.003,70,71
CS026,HBA,36,3826330.200,461876.414,5065000.902,72,73
CS026,HBA,37,3826332.928,461880.077,5064998.523,74,75
CS026,HBA,38,3826335.657,461883.740,5064996.144,76,77
CS026,HBA,39,3826338.386,461887.403,5064993.765,78,79
CS026,HBA,40,3826341.114,461891.066,5064991.386,80,81
CS026,HBA,41,3826343.842,461894.729,5064989.007,82,83
CS026,HBA,42,3826336.022,461876.476,5064996.526,84,85
CS026,HBA,43,3826338.751,461880.139,5064994.147,86,87
CS026,HBA,44,3826341.479,461883.801,5064991.768,88,89
CS026,HBA,45,3826344.207,461887.465,5064989.389,90,91
CS026,HBA,46,3826341.844,461876.538,5064992.151,92,93
CS026,HBA,47,3826344.572,461880.201,5064989.772,94,95
CS028,LBA,0,3825600.841,461260.269,5065604.065,0,1
CS028,LBA,1,3825598.822,461260.026,5065605.603,2,3
CS028,LBA,2,3825599.503,461262.374,5065604.879,4,5
CS028,LBA,3,3825601.641,461262.632,5065603.251,6,7
CS028,LBA,4,3825602.860,461260.512,5065602.527,8,9
CS028,LBA,5,3825602.179,461258.164,5065603.251,10,11
CS028,LBA,6,3825600.041,461257.906,5065604.879,12,13
CS028,LBA,7,3825599.988,461266.005,5065604.187,14,15
CS028,LBA,8,3825603.123,461265.147,5065601.912,16,17
CS028,LBA,9,3825605.190,461262.008,5065600.644,18,19
CS028,LBA,10,3825605.222,461258.054,5065600.977,20,21
CS028,LBA,11,3825603.205,461255.137,5065602.754,22,23
CS028,LBA,12,3825600.082,461254.622,5065605.146,24,25
CS028,LBA,13,3825597.313,461256.748,5065607.031,26,27
CS028,LBA,14,3825596.196,461260.522,5065607.529,28,29
CS028,LBA,15,3825597.252,461264.178,5065606.406,30,31
CS028,LBA,16,3825595.506,461267.130,5065607.449,32,33
CS028,LBA,17,3825597.638,461269.487,5065605.636,34,35
CS028,LBA,18,3825601.547,461270.468,5065602.613,36,37
CS028,LBA,19,3825606.720,461266.781,5065599.064,38,39
CS028,LBA,20,3825608.216,461264.058,5065598.187,40,41
CS028,LBA,21,3825608.922,461259.826,5065598.040,42,43
CS028,LBA,22,3825607.579,461256.016,5065599.392,44,45
CS028,LBA,23,3825604.281,461252.179,5065602.214,46,47
