f (MHz)  Theta(deg.)  Phi(deg.)  real(Vout_theta)  imag(Vout_theta)
10.00 	 35.0 	 250.0 	 -0.2216785 	 0.1076939
10.00 	 35.0 	 260.0 	 -0.1099806 	 0.0502703
10.00 	 35.0 	 270.0 	 0.0051216 	 -0.0089269
10.00 	 35.0 	 280.0 	 0.1201123 	 -0.0680905
10.00 	 35.0 	 290.0 	 0.2314799 	 -0.1254123
10.00 	 35.0 	 300.0 	 0.3358288 	 -0.1791413
10.00 	 35.0 	 310.0 	 0.4299859 	 -0.2276387
10.00 	 35.0 	 320.0 	 0.5110979 	 -0.2694289
10.00 	 35.0 	 330.0 	 0.5767168 	 -0.3032443
10.00 	 35.0 	 340.0 	 0.6248697 	 -0.3280624
10.00 	 35.0 	 350.0 	 0.6541141 	 -0.3431350
10.00 	 35.0 	 360.0 	 0.6635764 	 -0.3480088
10.00 	 40.0 	 0.0 	 0.6085991 	 -0.3505497
10.00 	 40.0 	 10.0 	 0.5988857 	 -0.3450527
10.00 	 40.0 	 20.0 	 0.5710788 	 -0.3293265
10.00 	 40.0 	 30.0 	 0.5260066 	 -0.3038427
10.00 	 40.0 	 40.0 	 0.4650152 	 -0.2693671
10.00 	 40.0 	 50.0 	 0.3899338 	 -0.2269398
10.00 	 40.0 	 60.0 	 0.3030251 	 -0.1778460
10.00 	 40.0 	 70.0 	 0.2069207 	 -0.1235786
10.00 	 40.0 	 80.0 	 0.1045434 	 -0.0657938
10.00 	 40.0 	 90.0 	 -0.0009828 	 -0.0062586
10.00 	 40.0 	 100.0 	 -0.1064316 	 0.0532050
10.00 	 40.0 	 110.0 	 -0.2085778 	 0.1107789
10.00 	 40.0 	 120.0 	 -0.3043008 	 0.1647073
10.00 	 40.0 	 130.0 	 -0.3906838 	 0.2133519
10.00 	 40.0 	 140.0 	 -0.4651042 	 0.2552426
10.00 	 40.0 	 150.0 	 -0.5253124 	 0.2891203
10.00 	 40.0 	 160.0 	 -0.5694962 	 0.3139725
10.00 	 40.0 	 170.0 	 -0.5963310 	 0.3290601
10.00 	 40.0 	 180.0 	 -0.6050148 	 0.3339361
10.00 	 40.0 	 190.0 	 -0.5952887 	 0.3284567
10.00 	 40.0 	 200.0 	 -0.5674433 	 0.3127842
10.00 	 40.0 	 210.0 	 -0.5223115 	 0.2873836
10.00 	 40.0 	 220.0 	 -0.4612465 	 0.2530109
10.00 	 40.0 	 230.0 	 -0.3860866 	 0.2106935
10.00 	 40.0 	 240.0 	 -0.2991037 	 0.1617034
10.00 	 40.0 	 250.0 	 -0.2029384 	 0.1075212
10.00 	 40.0 	 260.0 	 -0.1005210 	 0.0497926
10.00 	 40.0 	 270.0 	 0.0050198 	 -0.0097221
10.00 	 40.0 	 280.0 	 0.1104560 	 -0.0692033
10.00 	 40.0 	 290.0 	 0.2125638 	 -0.1268309
10.00 	 40.0 	 300.0 	 0.3082273 	 -0.1808424
10.00 	 40.0 	 310.0 	 0.3945368 	 -0.2295898
10.00 	 40.0 	 320.0 	 0.4688786 	 -0.2715904
10.00 	 40.0 	 330.0 	 0.5290126 	 -0.3055719
10.00 	 40.0 	 340.0 	 0.5731354 	 -0.3305093
10.00 	 40.0 	 350.0 	 0.5999300 	 -0.3456532
10.00 	 40.0 	 360.0 	 0.6085991 	 -0.3505497
10.00 	 45.0 	 0.0 	 0.5511212 	 -0.3515698
10.00 	 45.0 	 10.0 	 0.5423348 	 -0.3460699
10.00 	 45.0 	 20.0 	 0.5171808 	 -0.3303350
10.00 	 45.0 	 30.0 	 0.4764053 	 -0.3048349
10.00 	 45.0 	 40.0 	 0.4212220 	 -0.2703334
10.00 	 45.0 	 50.0 	 0.3532815 	 -0.2278687
10.00 	 45.0 	 60.0 	 0.2746279 	 -0.1787252
10.00 	 45.0 	 70.0 	 0.1876412 	 -0.1243967
10.00 	 45.0 	 80.0 	 0.0949675 	 -0.0665417
10.00 	 45.0 	 90.0 	 -0.0005632 	 -0.0069314
10.00 	 45.0 	 100.0 	 -0.0960265 	 0.0526075
10.00 	 45.0 	 110.0 	 -0.1884988 	 0.1102519
10.00 	 45.0 	 120.0 	 -0.2751521 	 0.1642420
10.00 	 45.0 	 130.0 	 -0.3533444 	 0.2129369
10.00 	 45.0 	 140.0 	 -0.4207022 	 0.2548656
10.00 	 45.0 	 150.0 	 -0.4751913 	 0.2887697
10.00 	 45.0 	 160.0 	 -0.5151747 	 0.3136384
10.00 	 45.0 	 170.0 	 -0.5394569 	 0.3287348
10.00 	 45.0 	 180.0 	 -0.5473145 	 0.3336133
10.00 	 45.0 	 190.0 	 -0.5385142 	 0.3281309
10.00 	 45.0 	 200.0 	 -0.5133180 	 0.3124493
10.00 	 45.0 	 210.0 	 -0.4724773 	 0.2870319
10.00 	 45.0 	 220.0 	 -0.4172133 	 0.2526325
10.00 	 45.0 	 230.0 	 -0.3491867 	 0.2102769
10.00 	 45.0 	 240.0 	 -0.2704519 	 0.1612364
10.00 	 45.0 	 250.0 	 -0.1833986 	 0.1069925
10.00 	 45.0 	 260.0 	 -0.0906808 	 0.0491933
10.00 	 45.0 	 270.0 	 0.0048658 	 -0.0103966
10.00 	 45.0 	 280.0 	 0.1003153 	 -0.0699529
10.00 	 45.0 	 290.0 	 0.1927456 	 -0.1276506
10.00 	 45.0 	 300.0 	 0.2793337 	 -0.1817233
10.00 	 45.0 	 310.0 	 0.3574455 	 -0.2305202
10.00 	 45.0 	 320.0 	 0.4247172 	 -0.2725581
10.00 	 45.0 	 330.0 	 0.4791249 	 -0.3065653
10.00 	 45.0 	 340.0 	 0.5190415 	 -0.3315186
10.00 	 45.0 	 350.0 	 0.5432796 	 -0.3466708
10.00 	 45.0 	 360.0 	 0.5511212 	 -0.3515698
10.00 	 50.0 	 0.0 	 0.4924904 	 -0.3503758
10.00 	 50.0 	 10.0 	 0.4846477 	 -0.3449063
10.00 	 50.0 	 20.0 	 0.4621947 	 -0.3292582
10.00 	 50.0 	 30.0 	 0.4257946 	 -0.3038966
10.00 	 50.0 	 40.0 	 0.3765273 	 -0.2695783
10.00 	 50.0 	 50.0 	 0.3158624 	 -0.2273335
10.00 	 50.0 	 60.0 	 0.2456223 	 -0.1784379
10.00 	 50.0 	 70.0 	 0.1679308 	 -0.1243768
10.00 	 50.0 	 80.0 	 0.0851514 	 -0.0668012
10.00 	 50.0 	 90.0 	 -0.0001858 	 -0.0074755
10.00 	 50.0 	 100.0 	 -0.0854656 	 0.0517797
10.00 	 50.0 	 110.0 	 -0.1680730 	 0.1091476
10.00 	 50.0 	 120.0 	 -0.2454789 	 0.1628747
10.00 	 50.0 	 130.0 	 -0.3153221 	 0.2113274
